"","x","y","r","circular","leaf","depth","name","level","shortName","new_label","KO1","KO2","KO3","KO4","KO5","KO6","OE1","OE2","OE3","OE4","OE5","OE6","WT1","WT2","WT3","WT4","WT5","WT6","mean","Kingdom","Phylum","Class","Order","Family","Genus","Species","mean_KO","mean_OE","mean_WT","KOWT_logFC","KOWT_logCPM","KOWT_PValue","KOWT_FDR","KOWT_level","KOWT_Kingdom","KOWT_Phylum","KOWT_Class","KOWT_Order","KOWT_Family","KOWT_Genus","KOWT_Species","KOWT_MeanA","KOWT_MeanB","KOWT_KO1","KOWT_KO2","KOWT_KO3","KOWT_KO4","KOWT_KO5","KOWT_KO6","KOWT_WT1","KOWT_WT2","KOWT_WT3","KOWT_WT4","KOWT_WT5","KOWT_WT6","ggraph.orig_index","ggraph.index"
"ASV--ASV_76",0.181473024695474,0.465165061147009,0.0258785244077444,FALSE,TRUE,7,"ASV--ASV_76",8,"ASV_76",NA,0.00158517253993415,0.00128649737107059,0.00277777777777778,0.00169711755190793,0.00191570881226054,0.00172281776416539,0.00137542982181932,0.0008544921875,0.00184372256365233,0.00117013086989992,0.00182487301925241,0.00294220000632731,0.000945562609752803,0.0049116691753149,0.0011642088923384,0.00759430977079493,0.000920810313075506,0.0013380300920237,0.00210391839660377,"D_--Bacteria","D_--Bacteria--P_--Proteobacteria","D_--Bacteria--P_--Proteobacteria--C_--Gammaproteobacteria","D_--Bacteria--P_--Proteobacteria--C_--Gammaproteobacteria--O_--Xanthomonadales","D_--Bacteria--P_--Proteobacteria--C_--Gammaproteobacteria--O_--Xanthomonadales--F_--Xanthomonadaceae","D_--Bacteria--P_--Proteobacteria--C_--Gammaproteobacteria--O_--Xanthomonadales--F_--Xanthomonadaceae--G_--Unassigned","D_--Bacteria--P_--Proteobacteria--C_--Gammaproteobacteria--O_--Xanthomonadales--F_--Xanthomonadaceae--G_--Unassigned--S_--Unassigned",0.00183084863618606,0.00166847474474188,0.00281243180888337,-0.527,11.258,0.356675961894289,0.710381874143735,"NotSig","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Unassigned","Unassigned",0.183,0.281,0.159,0.129,0.278,0.17,0.192,0.172,0.095,0.491,0.116,0.759,0.092,0.134,80,247
"ASV--ASV_77",-0.0156544877851615,0.400631953898556,0.0283629223704338,FALSE,TRUE,7,"ASV--ASV_77",8,"ASV_77",NA,0.0030484087306426,0.00187381138829847,0.00171339563862928,0.00177666993715362,0.00082841462151807,0.00180485670531612,0.00378243201000313,0.002288818359375,0.00242903131401814,0.00258660508083141,0.00282855317984124,0.00332183871682116,0.0021342698905849,0.00266708917584304,0.00396385408581883,0.00302671766227334,0.00216661250135413,0.00324950165205756,0.00252727114724334,"D_--Bacteria","D_--Bacteria--P_--Proteobacteria","D_--Bacteria--P_--Proteobacteria--C_--Gammaproteobacteria","D_--Bacteria--P_--Proteobacteria--C_--Gammaproteobacteria--O_--Xanthomonadales","D_--Bacteria--P_--Proteobacteria--C_--Gammaproteobacteria--O_--Xanthomonadales--F_--Sinobacteraceae","D_--Bacteria--P_--Proteobacteria--C_--Gammaproteobacteria--O_--Xanthomonadales--F_--Sinobacteraceae--G_--Steroidobacter","D_--Bacteria--P_--Proteobacteria--C_--Gammaproteobacteria--O_--Xanthomonadales--F_--Sinobacteraceae--G_--Steroidobacter--S_--Steroidobacter_denitrificans",0.00184092617025969,0.00287287977681501,0.0028680074946553,-0.573,11.199,0.0979840069147004,0.405339500302793,"NotSig","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","Steroidobacter","Steroidobacter_denitrificans",0.184,0.287,0.305,0.187,0.171,0.178,0.083,0.18,0.213,0.267,0.396,0.303,0.217,0.325,81,248
"ASV--ASV_78",0.10119948948552,-0.540535527336641,0.0251023042947054,FALSE,TRUE,7,"ASV--ASV_78",8,"ASV_78",NA,0.00283502011949762,0.00206958272737443,0.0014797507788162,0.0022009493251306,0.00134617375996686,0.00185954933274995,0.00103157236636449,0.00213623046875,0.000351185250219491,0.00107775211701309,0.00386264789075094,0.00205637634850834,0.000189112521950561,0,0.00285508371216321,0.00258646782048813,0.00392698515870437,0.0037683296469239,0.00197959829696512,"D_--Bacteria","D_--Bacteria--P_--Chloroflexi","D_--Bacteria--P_--Chloroflexi--C_--Chloroflexia","D_--Bacteria--P_--Chloroflexi--C_--Chloroflexia--O_--Herpetosiphonales","D_--Bacteria--P_--Chloroflexi--C_--Chloroflexia--O_--Herpetosiphonales--F_--Herpetosiphonaceae","D_--Bacteria--P_--Chloroflexi--C_--Chloroflexia--O_--Herpetosiphonales--F_--Herpetosiphonaceae--G_--Herpetosiphon","D_--Bacteria--P_--Chloroflexi--C_--Chloroflexia--O_--Herpetosiphonales--F_--Herpetosiphonaceae--G_--Herpetosiphon--S_--Unassigned",0.00196517100725594,0.00175262740693439,0.00222099647670503,-0.058,11.026,0.934138886585337,0.983136495432508,"NotSig","Bacteria","Chloroflexi","Chloroflexia","Herpetosiphonales","Herpetosiphonaceae","Herpetosiphon","Unassigned",0.197,0.222,0.284,0.207,0.148,0.22,0.135,0.186,0.019,0,0.286,0.259,0.393,0.377,82,249
"ASV--ASV_79",-0.933282375587706,-0.06224098421601,0.0267617199569941,FALSE,TRUE,7,"ASV--ASV_79",8,"ASV_79",NA,0.00310937690525546,0.00327217809598389,0.00264797507788162,0.00251915886611334,0.00349487418452936,0.00440275650842266,0.00143794935917474,0.00115966796875,0.00149253731343284,0.00193995381062356,0.00191611667021503,0.00208801290771616,0.00148588410104012,0.00155800258786871,0.0017185940791662,0.00255895220537655,0.00194995125121872,0.00174763114060239,0.00224997627963174,"D_--Bacteria","D_--Bacteria--P_--Proteobacteria","D_--Bacteria--P_--Proteobacteria--C_--Betaproteobacteria","D_--Bacteria--P_--Proteobacteria--C_--Betaproteobacteria--O_--Burkholderiales","D_--Bacteria--P_--Proteobacteria--C_--Betaproteobacteria--O_--Burkholderiales--F_--Unassigned","D_--Bacteria--P_--Proteobacteria--C_--Betaproteobacteria--O_--Burkholderiales--F_--Unassigned--G_--Unassigned","D_--Bacteria--P_--Proteobacteria--C_--Betaproteobacteria--O_--Burkholderiales--F_--Unassigned--G_--Unassigned--S_--Unassigned",0.00324105327303105,0.00167237300498539,0.00183650256087878,0.918,11.362,0.00763852924487077,0.131220171080494,"NotSig","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Unassigned","Unassigned","Unassigned",0.324,0.184,0.311,0.327,0.265,0.252,0.349,0.44,0.149,0.156,0.172,0.256,0.195,0.175,83,250
"ASV--ASV_8",0.572819166935799,-0.0347135443842574,0.0737059563398361,FALSE,TRUE,7,"ASV--ASV_8",8,"ASV_8",NA,0.0154859163516644,0.0140955364134691,0.0157840083073728,0.01124340378139,0.00491871181526354,0.00894224458542988,0.0104720225070334,0.016326904296875,0.046180860403863,0.0240184757505774,0.0154201770126829,0.0163244645512354,0.0171281912738079,0.0201484063482004,0.0153287504157889,0.0289739427124893,0.0123767739139855,0.0140356625979629,0.0170669140577273,"D_--Bacteria","D_--Bacteria--P_--Actinobacteria","D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria","D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales","D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Streptomycetaceae","D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Streptomycetaceae--G_--Streptomyces","D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Streptomycetaceae--G_--Streptomyces--S_--Unassigned",0.0117449702090983,0.0214571507537112,0.0179986212103725,-0.565,13.856,0.135890643736344,0.474805157596707,"NotSig","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Streptomycetaceae","Streptomyces","Unassigned",1.174,1.8,1.549,1.41,1.578,1.124,0.492,0.894,1.713,2.015,1.533,2.897,1.238,1.404,84,251
"ASV--ASV_80",0.224130493011944,0.377547776881841,0.0257726721465588,FALSE,TRUE,7,"ASV--ASV_80",8,"ASV_80",NA,0.00283502011949762,0.000839020024611254,0.00103842159916926,0.00156453024316512,0.00323599461530496,0.00103915992124262,0.00131291028446389,0.003021240234375,0.00131694468832309,0.0029869130100077,0.00644788466802518,0.00170837419722231,0.00143185195191139,0.000607356941033563,0.00296596074952877,0.0015959056764714,0.00216661250135413,0.00144725703831135,0.00208674213688992,"D_--Bacteria","D_--Bacteria--P_--Proteobacteria","D_--Bacteria--P_--Proteobacteria--C_--Gammaproteobacteria","D_--Bacteria--P_--Proteobacteria--C_--Gammaproteobacteria--O_--Xanthomonadales","D_--Bacteria--P_--Proteobacteria--C_--Gammaproteobacteria--O_--Xanthomonadales--F_--Xanthomonadaceae","D_--Bacteria--P_--Proteobacteria--C_--Gammaproteobacteria--O_--Xanthomonadales--F_--Xanthomonadaceae--G_--Pseudoxanthomonas","D_--Bacteria--P_--Proteobacteria--C_--Gammaproteobacteria--O_--Xanthomonadales--F_--Xanthomonadaceae--G_--Pseudoxanthomonas--S_--Pseudoxanthomonas_wuyuanensis",0.00175869108716514,0.0027990445137362,0.00170249080976843,0.226,10.818,0.635157247095541,0.876756934474485,"NotSig","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Pseudoxanthomonas","Pseudoxanthomonas_wuyuanensis",0.176,0.17,0.284,0.084,0.104,0.156,0.324,0.104,0.143,0.061,0.297,0.16,0.217,0.145,85,252
"ASV--ASV_81",-0.901597940262354,-0.299715849318223,0.0263623669743538,FALSE,TRUE,7,"ASV--ASV_81",8,"ASV_81",NA,0.00213388611144982,0.00072715068799642,0.00251817237798546,0.0026782636366047,0.00207103655379517,0.00194158827390068,0.00087527352297593,0.0010986328125,0.00389230318993269,0.00246343341031563,0.0016119711670063,0.00208801290771616,0.0019721734431987,0.0032480392933534,0.00255017185940792,0.00266901466582285,0.00216661250135413,0.00259413997433167,0.00218332646609154,"D_--Bacteria","D_--Bacteria--P_--Proteobacteria","D_--Bacteria--P_--Proteobacteria--C_--Deltaproteobacteria","D_--Bacteria--P_--Proteobacteria--C_--Deltaproteobacteria--O_--Unassigned","D_--Bacteria--P_--Proteobacteria--C_--Deltaproteobacteria--O_--Unassigned--F_--Unassigned","D_--Bacteria--P_--Proteobacteria--C_--Deltaproteobacteria--O_--Unassigned--F_--Unassigned--G_--Unassigned","D_--Bacteria--P_--Proteobacteria--C_--Deltaproteobacteria--O_--Unassigned--F_--Unassigned--G_--Unassigned--S_--Unassigned",0.00201168294028871,0.00200493783507445,0.00253335862291145,-0.202,11.211,0.617238688415379,0.868595331156912,"NotSig","Bacteria","Proteobacteria","Deltaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned",0.201,0.253,0.213,0.073,0.252,0.268,0.207,0.194,0.197,0.325,0.255,0.267,0.217,0.259,86,253
"ASV--ASV_83",-0.854133503865515,0.451161544561905,0.0246412865817547,FALSE,TRUE,7,"ASV--ASV_83",8,"ASV_83",NA,0.00335324960370686,0.000922922027072379,0.00116822429906542,0.00238657155737053,0.003003003003003,0.00445744913585649,0.000562675836198812,0.000579833984375,0.00245829675153644,0.00107775211701309,0.000821192858663585,0.00170837419722231,0.00199918951776307,0.00411946446961895,0.000942454817607274,0.00165093690669455,0.00192286859495179,0.00120149640916414,0.00190755311593798,"D_--Bacteria","D_--Bacteria--P_--Proteobacteria","D_--Bacteria--P_--Proteobacteria--C_--Betaproteobacteria","D_--Bacteria--P_--Proteobacteria--C_--Betaproteobacteria--O_--Burkholderiales","D_--Bacteria--P_--Proteobacteria--C_--Betaproteobacteria--O_--Burkholderiales--F_--Oxalobacteraceae","D_--Bacteria--P_--Proteobacteria--C_--Betaproteobacteria--O_--Burkholderiales--F_--Oxalobacteraceae--G_--Pseudoduganella","D_--Bacteria--P_--Proteobacteria--C_--Betaproteobacteria--O_--Burkholderiales--F_--Oxalobacteraceae--G_--Pseudoduganella--S_--Pseudoduganella_violaceinigra",0.00254856993767911,0.00120135429083487,0.00197273511929996,0.405,11.225,0.422074493036454,0.761404321650748,"NotSig","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Pseudoduganella","Pseudoduganella_violaceinigra",0.255,0.197,0.335,0.092,0.117,0.239,0.3,0.446,0.2,0.412,0.094,0.165,0.192,0.12,87,254
"ASV--ASV_84",-0.91245598235817,-0.249448128600888,0.0250646751374006,FALSE,TRUE,7,"ASV--ASV_84",8,"ASV_84",NA,0.00121936349225704,0.00299250475444681,0.00106438213914849,5.30349234971229e-05,0.000232991612301957,0.00935243929118355,0.00281337918099406,0.000518798828125,0.000848697688030436,0.00440338722093918,0.000821192858663585,0.000759277420987693,0.00572740780764555,0,0.00102561259563144,0.00167845252180612,0.000677066406673167,0.0013380300920237,0.00197366771301972,"D_--Bacteria","D_--Bacteria--P_--Proteobacteria","D_--Bacteria--P_--Proteobacteria--C_--Deltaproteobacteria","D_--Bacteria--P_--Proteobacteria--C_--Deltaproteobacteria--O_--Unassigned","D_--Bacteria--P_--Proteobacteria--C_--Deltaproteobacteria--O_--Unassigned--F_--Unassigned","D_--Bacteria--P_--Proteobacteria--C_--Deltaproteobacteria--O_--Unassigned--F_--Unassigned--G_--Unassigned","D_--Bacteria--P_--Proteobacteria--C_--Deltaproteobacteria--O_--Unassigned--F_--Unassigned--G_--Unassigned--S_--Unassigned",0.00248578603547249,0.00169412219962333,0.00174109490396333,0.541,11.034,0.560314394671324,0.842874312395799,"NotSig","Bacteria","Proteobacteria","Deltaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned",0.249,0.174,0.122,0.299,0.106,0.005,0.023,0.935,0.573,0,0.103,0.168,0.068,0.134,88,255
"ASV--ASV_85",-0.971400804346781,0.489958520404837,0.0244927369058132,FALSE,TRUE,7,"ASV--ASV_85",8,"ASV_85",NA,0.00164614071454701,0.00293657008613939,0.00132398753894081,0.00249264140436477,0.00207103655379517,0.00560599431196675,0.00115661144107534,0.000732421875,0.00275095112671934,0.00092378752886836,0.00167280026764804,0.00142364516435193,0.00113467513170336,0.00081861152921915,0.00133052444838674,0.00101807775912831,0.00368324125230203,0.00120149640916414,0.00188462303018448,"D_--Bacteria","D_--Bacteria--P_--Proteobacteria","D_--Bacteria--P_--Proteobacteria--C_--Betaproteobacteria","D_--Bacteria--P_--Proteobacteria--C_--Betaproteobacteria--O_--Burkholderiales","D_--Bacteria--P_--Proteobacteria--C_--Betaproteobacteria--O_--Burkholderiales--F_--Oxalobacteraceae","D_--Bacteria--P_--Proteobacteria--C_--Betaproteobacteria--O_--Burkholderiales--F_--Oxalobacteraceae--G_--Massilia","D_--Bacteria--P_--Proteobacteria--C_--Betaproteobacteria--O_--Burkholderiales--F_--Oxalobacteraceae--G_--Massilia--S_--Unassigned",0.00267939510162565,0.00144336956727717,0.00153110442165062,0.862,11.086,0.0713010838265707,0.350327765764496,"NotSig","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia","Unassigned",0.268,0.153,0.165,0.294,0.132,0.249,0.207,0.561,0.113,0.082,0.133,0.102,0.368,0.12,89,256
"ASV--ASV_86",0.732254668924715,-0.0406561423222375,0.0253059063106775,FALSE,TRUE,7,"ASV--ASV_86",8,"ASV_86",NA,0.00192049750030484,0.00254502740798747,0.000363447559709242,0.00111373339343958,0.000698974836905871,0.00112119886239335,0.00178180681462957,0.003875732421875,0.00102429031314018,0.000892994611239415,0.00152072751604368,0.00189819355246923,0.00259354315817912,0.00359132799915498,0.00310455704623572,0.00173348375202928,0.00460405156537753,0.00182955135031812,0.00201184109230179,"D_--Bacteria","D_--Bacteria--P_--Actinobacteria","D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria","D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales","D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Micromonosporaceae","D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Micromonosporaceae--G_--Unassigned","D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Micromonosporaceae--G_--Unassigned--S_--Unassigned",0.00129381326012339,0.00183229087156618,0.00290941914521579,-1.203,11.052,0.00740915131217606,0.131220171080494,"NotSig","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micromonosporaceae","Unassigned","Unassigned",0.129,0.291,0.192,0.255,0.036,0.111,0.07,0.112,0.259,0.359,0.31,0.173,0.46,0.183,90,257
"ASV--ASV_87",0.723370590053009,-0.179631639477102,0.0247160084545612,FALSE,TRUE,7,"ASV--ASV_87",8,"ASV_87",NA,0.00100597488111206,0.00192974605660588,0.00298546209761163,0.00243960648086765,0.00302889095992544,0.00218770509735288,0.0010628321350422,0.001953125,0.00155106818846942,0.00092378752886836,0.00437969524620579,0.00155019140118321,0.00170201269755505,0.00129393435263672,0.00180175185719038,0.00154087444624825,0.00173329000108331,0.00147456377488326,0.00191913956682453,"D_--Bacteria","D_--Bacteria--P_--Actinobacteria","D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria","D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales","D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Nocardioidaceae","D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Nocardioidaceae--G_--Nocardioides","D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Nocardioidaceae--G_--Nocardioides--S_--Unassigned",0.00226289759557926,0.00190344991662816,0.00159107118826616,0.67,11.002,0.0919644781412897,0.397304666649808,"NotSig","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Nocardioides","Unassigned",0.226,0.159,0.101,0.193,0.299,0.244,0.303,0.219,0.17,0.129,0.18,0.154,0.173,0.147,91,258
"ASV--ASV_88",-0.853324730762859,-0.315060558360005,0.0242909919470549,FALSE,TRUE,7,"ASV--ASV_88",8,"ASV_88",NA,0.00289598829411047,0.00419510012305627,0.000155763239875389,0.000530349234971229,5.17759138448794e-05,0.0126886895646467,0.00153172866520788,0.00128173828125,0.00099502487562189,0.0023094688221709,0.000882021959305332,0.00211964946692398,0.00143185195191139,0.000316881882278381,0.000360350371438075,0.00121068706490934,0,0.000409601048578684,0.00185370393111671,"D_--Bacteria","D_--Bacteria--P_--Proteobacteria","D_--Bacteria--P_--Proteobacteria--C_--Deltaproteobacteria","D_--Bacteria--P_--Proteobacteria--C_--Deltaproteobacteria--O_--Unassigned","D_--Bacteria--P_--Proteobacteria--C_--Deltaproteobacteria--O_--Unassigned--F_--Unassigned","D_--Bacteria--P_--Proteobacteria--C_--Deltaproteobacteria--O_--Unassigned--F_--Unassigned--G_--Unassigned","D_--Bacteria--P_--Proteobacteria--C_--Deltaproteobacteria--O_--Unassigned--F_--Unassigned--G_--Unassigned--S_--Unassigned",0.00341961106175082,0.00151993867841333,0.000621562053185977,2.434,10.953,0.0127397347844284,0.161624002772046,"NotSig","Bacteria","Proteobacteria","Deltaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned",0.342,0.062,0.29,0.42,0.016,0.053,0.005,1.269,0.143,0.032,0.036,0.121,0,0.041,92,259
"ASV--ASV_89",0.0334795597170537,0.31589910354512,0.0242989044636488,FALSE,TRUE,7,"ASV--ASV_89",8,"ASV_89",NA,0.00167662480185343,0.00190177872245218,0.0009865005192108,0.000981146084696773,0.00082841462151807,0.00142200831327937,0.00271959987496093,0.001861572265625,0.001609599063506,0.00240184757505774,0.00231150582438639,0.00202473978930052,0.00116169120626773,0.00242942776413425,0.00191262889455594,0.00277907712626916,0.00194995125121872,0.00243029955490019,0.00185491184739962,"D_--Bacteria","D_--Bacteria--P_--Proteobacteria","D_--Bacteria--P_--Proteobacteria--C_--Gammaproteobacteria","D_--Bacteria--P_--Proteobacteria--C_--Gammaproteobacteria--O_--Xanthomonadales","D_--Bacteria--P_--Proteobacteria--C_--Gammaproteobacteria--O_--Xanthomonadales--F_--Sinobacteraceae","D_--Bacteria--P_--Proteobacteria--C_--Gammaproteobacteria--O_--Xanthomonadales--F_--Sinobacteraceae--G_--Steroidobacter","D_--Bacteria--P_--Proteobacteria--C_--Gammaproteobacteria--O_--Xanthomonadales--F_--Sinobacteraceae--G_--Steroidobacter--S_--Steroidobacter_agariperforans",0.00129941217716844,0.00215481073213943,0.002110512632891,-0.658,10.758,0.0659608700003547,0.336281827363689,"NotSig","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","Steroidobacter","Steroidobacter_agariperforans",0.13,0.211,0.168,0.19,0.099,0.098,0.083,0.142,0.116,0.243,0.191,0.278,0.195,0.243,93,260
"ASV--ASV_9",0.767435210383621,0.178574503845998,0.065360814332962,FALSE,TRUE,7,"ASV--ASV_9",8,"ASV_9",NA,0.0104865260334106,0.0224018346571205,0.00919003115264798,0.0117737530163613,0.00698974836905871,0.0150951651717349,0.00915911222256955,0.01348876953125,0.0186420836991513,0.0120708237105466,0.016819246327443,0.0125913505647126,0.0158854518438471,0.00858221764503948,0.0121687548508704,0.0118317144979776,0.0204203228252627,0.0139810491248191,0.0134209975135457,"D_--Bacteria","D_--Bacteria--P_--Actinobacteria","D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria","D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales","D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Micromonosporaceae","D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Micromonosporaceae--G_--Actinoplanes","D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Micromonosporaceae--G_--Actinoplanes--S_--Unassigned",0.0126561764000556,0.0137952310092788,0.0138115851313027,-0.088,13.673,0.803955798930623,0.943209819455265,"NotSig","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micromonosporaceae","Actinoplanes","Unassigned",1.266,1.381,1.049,2.24,0.919,1.177,0.699,1.51,1.589,0.858,1.217,1.183,2.042,1.398,94,261
"ASV--ASV_91",-0.949320258272853,-0.28242390888642,0.0243961866945028,FALSE,TRUE,7,"ASV--ASV_91",8,"ASV_91",NA,0.00554810388976954,0.00204161539322072,0.00179127725856698,0.00310254302458169,0,0.00128527674469482,0.00253204126289465,0.002838134765625,0.00403863037752414,0.00409545804464973,0.00237233492502813,0.000822550539403335,0.000297176820208024,0.000396102352847976,2.77192593413904e-05,0.00187106182758716,0.000541653125338533,5.46134731438246e-05,0.00186979406024587,"D_--Bacteria","D_--Bacteria--P_--Proteobacteria","D_--Bacteria--P_--Proteobacteria--C_--Deltaproteobacteria","D_--Bacteria--P_--Proteobacteria--C_--Deltaproteobacteria--O_--Unassigned","D_--Bacteria--P_--Proteobacteria--C_--Deltaproteobacteria--O_--Unassigned--F_--Unassigned","D_--Bacteria--P_--Proteobacteria--C_--Deltaproteobacteria--O_--Unassigned--F_--Unassigned--G_--Unassigned","D_--Bacteria--P_--Proteobacteria--C_--Deltaproteobacteria--O_--Unassigned--F_--Unassigned--G_--Unassigned--S_--Unassigned",0.00229480271847229,0.00278319165252083,0.000531387809744484,2.059,10.482,0.0208860217278946,0.199822266058511,"NotSig","Bacteria","Proteobacteria","Deltaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned",0.229,0.053,0.555,0.204,0.179,0.31,0,0.129,0.03,0.04,0.003,0.187,0.054,0.005,95,262
