"","ID","i","index","Group"
"628","WT4",3500,120.322168745703,"WT"
"629","WT5",3500,87.7959979358982,"WT"
"630","WT6",3500,109.461005075416,"WT"
"631","KO1",3600,104.27226647357,"KO"
"632","KO2",3600,111.816675869685,"KO"
"633","KO3",3600,81.9993672888327,"KO"
"634","KO4",3600,92.9325378614043,"KO"
"635","KO5",3600,61.7348640022865,"KO"
"636","KO6",3600,113.207547169811,"KO"
"637","OE1",3600,183.159501399135,"OE"
"638","OE2",3600,101.640681369012,"OE"
"639","OE3",3600,85.8664829194604,"OE"
"640","OE4",3600,116.567728008635,"OE"
"641","OE5",3600,135.29878481647,"OE"
"642","OE6",3600,185.354691075515,"OE"
"643","WT1",3600,93.0940853649777,"WT"
"644","WT2",3600,69.6871605708325,"WT"
"645","WT3",3600,131.272410509896,"WT"
"646","WT4",3600,102.510559536804,"WT"
"647","WT5",3600,85.5705362684379,"WT"
"648","WT6",3600,112.96677242774,"WT"
"649","KO1",3700,95.2811804008909,"KO"
"650","KO2",3700,110.241419851508,"KO"
"651","KO3",3700,85.7124968695217,"KO"
"652","KO4",3700,87.2875196062179,"KO"
"653","KO5",3700,65.6355477140227,"KO"
"654","KO6",3700,108.267560856018,"KO"
"655","OE1",3700,187.549661616023,"OE"
"656","OE2",3700,108.984667314153,"OE"
"657","OE3",3700,89.6094885255344,"OE"
"658","OE4",3700,125.148551055855,"OE"
"659","OE5",3700,131.609305902711,"OE"
"660","OE6",3700,190.827989963758,"OE"
"661","WT1",3700,80.2019988986139,"WT"
"662","WT2",3700,70.6485839319627,"WT"
"663","WT3",3700,122.613119335077,"WT"
"664","WT4",3700,108.014707042654,"WT"
"665","WT5",3700,84.5259999259086,"WT"
"666","WT6",3700,108.197395042994,"WT"
"667","KO1",3800,89.3133264884524,"KO"
"668","KO2",3800,110.578469361187,"KO"
"669","KO3",3800,82.8789531079607,"KO"
"670","KO4",3800,93.6677002114659,"KO"
"671","KO5",3800,68.5692577995157,"KO"
"672","KO6",3800,107.927111828632,"KO"
"673","OE1",3800,176.683633516053,"OE"
"674","OE2",3800,102.888575377994,"OE"
"675","OE3",3800,88.3234448590128,"OE"
"676","OE4",3800,123.427242888403,"OE"
"677","OE5",3800,146.447333725482,"OE"
"678","OE6",3800,184.650008951178,"OE"
"679","WT1",3800,85.5136146675984,"WT"
"680","WT2",3800,65.6214496705294,"WT"
"681","WT3",3800,140.963314395049,"WT"
"682","WT4",3800,109.483516816789,"WT"
"683","WT5",3800,88.9863932163281,"WT"
"684","WT6",3800,116.866299773389,"WT"
"685","KO1",3900,90.4980067828881,"KO"
"686","KO2",3900,106.951495633341,"KO"
"687","KO3",3900,77.2081218274112,"KO"
"688","KO4",3900,88.0493678506923,"KO"
"689","KO5",3900,62.3989760168038,"KO"
"690","KO6",3900,112.420175023652,"KO"
"691","OE1",3900,174.747242647059,"OE"
"692","OE2",3900,109.825838315571,"OE"
"693","OE3",3900,88.2619191309596,"OE"
"694","OE4",3900,113.124191173189,"OE"
"695","OE5",3900,137.562405035815,"OE"
"696","OE6",3900,189.183810542551,"OE"
"697","WT1",3900,80.0307284322186,"WT"
"698","WT2",3900,71.1925334431724,"WT"
"699","WT3",3900,131.535707490876,"WT"
"700","WT4",3900,111.951833478088,"WT"
"701","WT5",3900,87.6859218263577,"WT"
"702","WT6",3900,111.933708162845,"WT"
"703","KO1",4000,94.1165398054141,"KO"
"704","KO2",4000,107.483541582695,"KO"
"705","KO3",4000,82.2216283993505,"KO"
"706","KO4",4000,85.5605822397621,"KO"
"707","KO5",4000,68.5160284684098,"KO"
"708","KO6",4000,109.700244083043,"KO"
"709","OE1",4000,194.066419231982,"OE"
"710","OE2",4000,112.304344774338,"OE"
"711","OE3",4000,93.5781962802667,"OE"
"712","OE4",4000,123.388241100623,"OE"
"713","OE5",4000,138.3939383455,"OE"
"714","OE6",4000,179.625929002852,"OE"
"715","WT1",4000,83.6601307189542,"WT"
"716","WT2",4000,67.1935762941063,"WT"
"717","WT3",4000,117.532982693268,"WT"
"718","WT4",4000,107.33500597051,"WT"
"719","WT5",4000,85.3478993748266,"WT"
"720","WT6",4000,118.602858328886,"WT"
"721","KO1",4100,92.9252949175779,"KO"
"722","KO2",4100,120.785790245164,"KO"
"723","KO3",4100,87.0524386075753,"KO"
"724","KO4",4100,92.383956737269,"KO"
"725","KO5",4100,63.3092549769887,"KO"
"726","KO6",4100,116.30964242223,"KO"
"727","OE1",4100,188.102857910167,"OE"
"728","OE2",4100,106.096945215855,"OE"
"729","OE3",4100,89.846923504511,"OE"
"730","OE4",4100,115.480263248286,"OE"
"731","OE5",4100,133.364009964616,"OE"
"732","OE6",4100,186.091307620777,"OE"
"733","WT1",4100,85.7863150159223,"WT"
"734","WT2",4100,64.4090916057443,"WT"
"735","WT3",4100,125.341127697332,"WT"
"736","WT4",4100,101.514565921059,"WT"
"737","WT5",4100,86.7219017942818,"WT"
"738","WT6",4100,123.240469208211,"WT"
"739","KO1",4200,93.9457202505219,"KO"
"740","KO2",4200,106.985601824335,"KO"
"741","KO3",4200,80.8425220667088,"KO"
"742","KO4",4200,94.6687131709726,"KO"
"743","KO5",4200,64.3584224159948,"KO"
"744","KO6",4200,110.815157302241,"KO"
"745","OE1",4200,180.700676090965,"OE"
"746","OE2",4200,112.14382891073,"OE"
"747","OE3",4200,93.0988621250185,"OE"
"748","OE4",4200,130.205642244497,"OE"
"749","OE5",4200,137.062937062937,"OE"
"750","OE6",4200,175.097276264591,"OE"
"751","WT1",4200,81.2139739599639,"WT"
"752","WT2",4200,68.028784968878,"WT"
"753","WT3",4200,132.218024824609,"WT"
"754","WT4",4200,109.193552380717,"WT"
"755","WT5",4200,79.8406807277994,"WT"
"756","WT6",4200,111.407242733898,"WT"
"757","KO1",4300,93.4603059068531,"KO"
"758","KO2",4300,113.814031934408,"KO"
"759","KO3",4300,87.2499056247641,"KO"
"760","KO4",4300,90.7128489427464,"KO"
"761","KO5",4300,66.3599299434379,"KO"
"762","KO6",4300,114.285361089821,"KO"
"763","OE1",4300,178.110430393403,"OE"
"764","OE2",4300,112.247004115926,"OE"
"765","OE3",4300,91.2581683217184,"OE"
"766","OE4",4300,119.701167879431,"OE"
"767","OE5",4300,147.80412156869,"OE"
"768","OE6",4300,186.688475596212,"OE"
"769","WT1",4300,80.221096109125,"WT"
"770","WT2",4300,64.9907557767608,"WT"
"771","WT3",4300,139.408287592738,"WT"
"772","WT4",4300,110.599353989712,"WT"
"773","WT5",4300,83.9988733520502,"WT"
"774","WT6",4300,106.703446365504,"WT"
"775","KO1",4400,94.4768151162904,"KO"
"776","KO2",4400,113.266715031242,"KO"
"777","KO3",4400,82.2157483926312,"KO"
"778","KO4",4400,88.9231843318819,"KO"
"779","KO5",4400,63.3478832775985,"KO"
"780","KO6",4400,110.202873471618,"KO"
"781","OE1",4400,176.420200842005,"OE"
"782","OE2",4400,116.770006514029,"OE"
"783","OE3",4400,88.6836704778657,"OE"
"784","OE4",4400,124.689242976569,"OE"
"785","OE5",4400,136.75600073464,"OE"
"786","OE6",4400,172.776924999108,"OE"
"787","WT1",4400,89.3904274672404,"WT"
"788","WT2",4400,70.9188682286401,"WT"
"789","WT3",4400,134.532264116854,"WT"
"790","WT4",4400,104.439769110428,"WT"
"791","WT5",4400,90.5315925330141,"WT"
"792","WT6",4400,113.23756492443,"WT"
"793","KO1",4500,96.7390577376914,"KO"
"794","KO2",4500,118.124015633203,"KO"
"795","KO3",4500,84.1177399121022,"KO"
"796","KO4",4500,84.1051626033144,"KO"
"797","KO5",4500,64.9159138557809,"KO"
"798","KO6",4500,113.669533197117,"KO"
"799","OE1",4500,179.355912988025,"OE"
"800","OE2",4500,101.85399418552,"OE"
"801","OE3",4500,89.2534445218219,"OE"
"802","OE4",4500,123.766914811691,"OE"
"803","OE5",4500,145.246668292473,"OE"
"804","OE6",4500,198.009152423045,"OE"
"805","WT1",4500,85.8363640987818,"WT"
"806","WT2",4500,65.9025228462079,"WT"
"807","WT3",4500,131.188535741588,"WT"
"808","WT4",4500,106.939163498099,"WT"
"809","WT5",4500,88.4495771891816,"WT"
"810","WT6",4500,117.828465029675,"WT"
"811","KO1",4600,91.0867562611383,"KO"
"812","KO2",4600,108.964323968032,"KO"
"813","KO3",4600,84.7233677939092,"KO"
"814","KO4",4600,91.5914226104421,"KO"
"815","KO5",4600,71.0014696901571,"KO"
"816","KO6",4600,116.086417450268,"KO"
"817","OE1",4600,189.313960562574,"OE"
"818","OE2",4600,101.888500467069,"OE"
"819","OE3",4600,94.3572912857742,"OE"
"820","OE4",4600,117.185769350051,"OE"
"821","OE5",4600,140.437506636933,"OE"
"822","OE6",4600,191.673611362731,"OE"
"823","WT1",4600,83.6238035393893,"WT"
"824","WT2",4600,67.9655932214278,"WT"
"825","WT3",4600,129.634621511015,"WT"
"826","WT4",4600,106.445057045697,"WT"
"827","WT5",4600,88.6988598256204,"WT"
"828","WT6",4600,119.347087953615,"WT"
"829","KO1",4700,95.6616634476308,"KO"
"830","KO2",4700,122.524821121526,"KO"
"831","KO3",4700,83.6970688975781,"KO"
"832","KO4",4700,86.709059506987,"KO"
"833","KO5",4700,64.1096335680247,"KO"
"834","KO6",4700,108.392706431922,"KO"
"835","OE1",4700,194.670144702751,"OE"
"836","OE2",4700,108.792009771089,"OE"
"837","OE3",4700,93.9944003335971,"OE"
"838","OE4",4700,120.418220274307,"OE"
"839","OE5",4700,136.975258882619,"OE"
"840","OE6",4700,196.961321040712,"OE"
"841","WT1",4700,88.864036816825,"WT"
"842","WT2",4700,65.6943857916932,"WT"
"843","WT3",4700,143.55155248827,"WT"
"844","WT4",4700,103.893294202858,"WT"
"845","WT5",4700,83.2824364165554,"WT"
"846","WT6",4700,115.882575121706,"WT"
"847","KO1",4800,100.461319775706,"KO"
"848","KO2",4800,113.409267663592,"KO"
"849","KO3",4800,84.8368804772075,"KO"
"850","KO4",4800,91.3357858683243,"KO"
"851","KO5",4800,66.5372886054893,"KO"
"852","KO6",4800,115.921028799131,"KO"
"853","OE1",4800,200.083368070029,"OE"
"854","OE2",4800,111.272095044915,"OE"
"855","OE3",4800,87.2165650906613,"OE"
"856","OE4",4800,112.181203805592,"OE"
"857","OE5",4800,134.337756839331,"OE"
"858","OE6",4800,184.55031879786,"OE"
"859","WT1",4800,90.6159049791552,"WT"
"860","WT2",4800,72.0468304397859,"WT"
"861","WT3",4800,132.453376871249,"WT"
"862","WT4",4800,105.135389192593,"WT"
"863","WT5",4800,84.4296236578841,"WT"
"864","WT6",4800,112.41546883691,"WT"
"865","KO1",4900,88.8311726750725,"KO"
"866","KO2",4900,106.21168018827,"KO"
"867","KO3",4900,88.9964638639514,"KO"
"868","KO4",4900,93.8910222820094,"KO"
"869","KO5",4900,63.9727589551205,"KO"
"870","KO6",4900,109.969129865252,"KO"
"871","OE1",4900,176.791105220529,"OE"
"872","OE2",4900,104.414911197314,"OE"
"873","OE3",4900,98.056832939908,"OE"
"874","OE4",4900,120.422104302294,"OE"
"875","OE5",4900,135.176218894269,"OE"
"876","OE6",4900,198.685909105955,"OE"
"877","WT1",4900,87.4611142276393,"WT"
"878","WT2",4900,68.8005043268955,"WT"
"879","WT3",4900,129.687044258877,"WT"
"880","WT4",4900,104.583191769246,"WT"
"881","WT5",4900,82.4055133784544,"WT"
"882","WT6",4900,120.968148245181,"WT"
"883","KO1",5000,91.9333960931984,"KO"
"884","KO2",5000,111.779802731004,"KO"
"885","KO3",5000,85.4583988514391,"KO"
"886","KO4",5000,89.3629494062726,"KO"
"887","KO5",5000,66.5881813968602,"KO"
"888","KO6",5000,114.314978920318,"KO"
"889","OE1",5000,164.041994750656,"OE"
"890","OE2",5000,104.22398986109,"OE"
"891","OE3",5000,88.1728469954221,"OE"
"892","OE4",5000,118.165318006504,"OE"
"893","OE5",5000,146.014391178395,"OE"
"894","OE6",5000,189.776367528504,"OE"
"895","WT1",5000,79.6807669751906,"WT"
"896","WT2",5000,69.5209174536434,"WT"
"897","WT3",5000,133.868808567604,"WT"
"898","WT4",5000,102.852723128698,"WT"
"899","WT5",5000,86.773618043359,"WT"
"900","WT6",5000,110.92082028165,"WT"
"901","KO1",5100,94.7271813473767,"KO"
"902","KO2",5100,122.788299941462,"KO"
"903","KO3",5100,79.7887025823195,"KO"
"904","KO4",5100,90.3683526624094,"KO"
"905","KO5",5100,65.7618616598992,"KO"
"906","KO6",5100,113.504455518996,"KO"
"907","OE1",5100,191.800014748175,"OE"
"908","OE2",5100,113.849251510111,"OE"
"909","OE3",5100,94.3362010184393,"OE"
"910","OE4",5100,124.873973786548,"OE"
"911","OE5",5100,137.299408783784,"OE"
"912","OE6",5100,188.35269240796,"OE"
"913","WT1",5100,85.7730789270616,"WT"
"914","WT2",5100,74.4802703167058,"WT"
"915","WT3",5100,128.887435333294,"WT"
"916","WT4",5100,105.097703285869,"WT"
"917","WT5",5100,87.1350945722307,"WT"
"918","WT6",5100,119.131589795264,"WT"
"919","KO1",5200,94.8040109389243,"KO"
"920","KO2",5200,117.236953920327,"KO"
"921","KO3",5200,85.1326419454572,"KO"
"922","KO4",5200,89.18382289887,"KO"
"923","KO5",5200,65.3323153347315,"KO"
"924","KO6",5200,115.257069299165,"KO"
"925","OE1",5200,190.307278690371,"OE"
"926","OE2",5200,101.187758676177,"OE"
"927","OE3",5200,91.1167871897345,"OE"
"928","OE4",5200,125.623704970127,"OE"
"929","OE5",5200,147.557980900409,"OE"
"930","OE6",5200,184.100874206814,"OE"
"931","WT1",5200,84.0864000199021,"WT"
"932","WT2",5200,70.0213378633134,"WT"
"933","WT3",5200,123.202536951648,"WT"
"934","WT4",5200,107.131537242472,"WT"
"935","WT5",5200,89.1679417506463,"WT"
"936","WT6",5200,115.147127709407,"WT"
"937","KO1",5300,97.9626284255533,"KO"
"938","KO2",5300,108.825352549202,"KO"
"939","KO3",5300,88.4468122622736,"KO"
"940","KO4",5300,88.9413791138158,"KO"
"941","KO5",5300,66.7903083909932,"KO"
"942","KO6",5300,113.99514637967,"KO"
"943","OE1",5300,170.192913576657,"OE"
"944","OE2",5300,101.801919341277,"OE"
"945","OE3",5300,90.3535012383801,"OE"
"946","OE4",5300,118.767758084156,"OE"
"947","OE5",5300,136.617868780701,"OE"
"948","OE6",5300,195.433167283556,"OE"
"949","WT1",5300,85.996289515739,"WT"
"950","WT2",5300,69.3446694216916,"WT"
"951","WT3",5300,146.566207853736,"WT"
"952","WT4",5300,106.793901836292,"WT"
"953","WT5",5300,88.1658736236833,"WT"
"954","WT6",5300,118.060925994418,"WT"
"955","KO1",5400,96.6587112171838,"KO"
"956","KO2",5400,107.379584622183,"KO"
"957","KO3",5400,77.6879056235813,"KO"
"958","KO4",5400,82.7182416983904,"KO"
"959","KO5",5400,66.773222930053,"KO"
"960","KO6",5400,111.525016636962,"KO"
"961","OE1",5400,192.699109196162,"OE"
"962","OE2",5400,106.248087097197,"OE"
"963","OE3",5400,92.6008256589393,"OE"
"964","OE4",5400,120.932624437016,"OE"
"965","OE5",5400,142.108033294996,"OE"
"966","OE6",5400,187.649617750779,"OE"
"967","WT1",5400,81.894009604853,"WT"
"968","WT2",5400,68.440100829449,"WT"
"969","WT3",5400,121.918587149212,"WT"
"970","WT4",5400,108.285553013874,"WT"
"971","WT5",5400,84.2326623991866,"WT"
"972","WT6",5400,117.127249357326,"WT"
"973","KO1",5500,97.6846320276423,"KO"
"974","KO2",5500,107.836217283739,"KO"
"975","KO3",5500,80.3820071852214,"KO"
"976","KO4",5500,92.547267943462,"KO"
"977","KO5",5500,63.7529294734535,"KO"
"978","KO6",5500,111.972341906158,"KO"
"979","OE1",5500,184.435475020425,"OE"
"980","OE2",5500,110.068042062366,"OE"
"981","OE3",5500,92.1913190825364,"OE"
"982","OE4",5500,121.587510852439,"OE"
"983","OE5",5500,140.139722778148,"OE"
"984","OE6",5500,192.058614384397,"OE"
"985","WT1",5500,92.2796270987895,"WT"
"986","WT2",5500,69.8627226369078,"WT"
"987","WT3",5500,127.657599108718,"WT"
"988","WT4",5500,109.704794371509,"WT"
"989","WT5",5500,81.200206154573,"WT"
"990","WT6",5500,115.775292595739,"WT"
"991","KO1",5600,105.115674168225,"KO"
"992","KO2",5600,118.82928899465,"KO"
"993","KO3",5600,87.9599243813915,"KO"
"994","KO4",5600,89.4798413558935,"KO"
"995","KO5",5600,65.5806269474477,"KO"
"996","KO6",5600,114.346554653715,"KO"
"997","OE1",5600,182.012350838093,"OE"
"998","OE2",5600,105.528821886462,"OE"
"999","OE3",5600,96.4750905992161,"OE"
"1000","OE4",5600,119.985001874766,"OE"
"1001","OE5",5600,137.453429761122,"OE"
"1002","OE6",5600,190.469249177022,"OE"
"1003","WT1",5600,90.8279944854432,"WT"
"1004","WT2",5600,71.1453124858208,"WT"
"1005","WT3",5600,132.99744692401,"WT"
"1006","WT4",5600,113.540912382332,"WT"
"1007","WT5",5600,82.6158888057578,"WT"
"1008","WT6",5600,115.531126354801,"WT"
"1009","KO1",5700,100.561460416112,"KO"
"1010","KO2",5700,118.240046582721,"KO"
"1011","KO3",5700,79.5566960831366,"KO"
"1012","KO4",5700,90.0414040805467,"KO"
"1013","KO5",5700,62.2788420620833,"KO"
"1014","KO6",5700,111.707833645065,"KO"
"1015","OE1",5700,190.530365227182,"OE"
"1016","OE2",5700,98.5566860200572,"OE"
"1017","OE3",5700,90.9263913221128,"OE"
"1018","OE4",5700,123.20819112628,"OE"
"1019","OE5",5700,139.575045751746,"OE"
"1020","OE6",5700,191.586470421738,"OE"
"1021","WT1",5700,83.9383057328132,"WT"
"1022","WT2",5700,72.0150014629086,"WT"
"1023","WT3",5700,129.094550135889,"WT"
"1024","WT4",5700,107.670486555274,"WT"
"1025","WT5",5700,81.2737642585551,"WT"
"1026","WT6",5700,111.705529234599,"WT"
"1027","KO1",5800,105.054088490269,"KO"
"1028","KO2",5800,115.848996824828,"KO"
"1029","KO3",5800,78.0771301780641,"KO"
"1030","KO4",5800,87.008700870087,"KO"
"1031","KO5",5800,67.1430282224263,"KO"
"1032","KO6",5800,116.338585400268,"KO"
"1033","OE1",5800,190.461092490262,"OE"
"1034","OE2",5800,105.430749172601,"OE"
"1035","OE3",5800,92.7104864268982,"OE"
"1036","OE4",5800,119.527291591163,"OE"
"1037","OE5",5800,142.998027613412,"OE"
"1038","OE6",5800,188.499512501261,"OE"
"1039","WT1",5800,84.0172430156296,"WT"
"1040","WT2",5800,69.5607581378229,"WT"
"1041","WT3",5800,135.789711628508,"WT"
"1042","WT4",5800,107.685216010653,"WT"
"1043","WT5",5800,85.77212762811,"WT"
"1044","WT6",5800,118.430687771081,"WT"
"1045","KO1",5900,93.8133327583977,"KO"
"1046","KO2",5900,121.854740467956,"KO"
"1047","KO3",5900,80.8842664882147,"KO"
"1048","KO4",5900,89.0509081606549,"KO"
"1049","KO5",5900,64.1025641025641,"KO"
"1050","KO6",5900,115.949849441735,"KO"
"1051","OE1",5900,181.203931203931,"OE"
"1052","OE2",5900,104.773026890038,"OE"
"1053","OE3",5900,88.738541231174,"OE"
"1054","OE4",5900,116.293054488357,"OE"
"1055","OE5",5900,133.32567313953,"OE"
"1056","OE6",5900,193.309417239579,"OE"
"1057","WT1",5900,84.6946273290414,"WT"
"1058","WT2",5900,70.0041829560629,"WT"
"1059","WT3",5900,131.047931693948,"WT"
"1060","WT4",5900,101.12248573653,"WT"
"1061","WT5",5900,82.5899212299516,"WT"
"1062","WT6",5900,110.778728956497,"WT"
"1063","KO1",6000,96.2047236519313,"KO"
"1064","KO2",6000,116.78680568622,"KO"
"1065","KO3",6000,80.6845636982218,"KO"
"1066","KO4",6000,90.965140136852,"KO"
"1067","KO5",6000,64.6742215738831,"KO"
"1068","KO6",6000,122.039690019187,"KO"
"1069","OE1",6000,182.293249073343,"OE"
"1070","OE2",6000,110.643267664505,"OE"
"1071","OE3",6000,93.3493755963988,"OE"
"1072","OE4",6000,118.91941888044,"OE"
"1073","OE5",6000,138.919974376983,"OE"
"1074","OE6",6000,194.621946868209,"OE"
"1075","WT1",6000,86.4972921542151,"WT"
"1076","WT2",6000,70.9217063762554,"WT"
"1077","WT3",6000,133.530166690158,"WT"
"1078","WT4",6000,110.353622051106,"WT"
"1079","WT5",6000,83.5185434366025,"WT"
"1080","WT6",6000,122.635853273015,"WT"
"1081","KO1",6100,96.7830872790453,"KO"
"1082","KO2",6100,116.34014719952,"KO"
"1083","KO3",6100,84.5025003292895,"KO"
"1084","KO4",6100,86.1274807075369,"KO"
"1085","KO5",6100,66.5293526574194,"KO"
"1086","KO6",6100,113.448580749413,"KO"
"1087","OE1",6100,192.831897847289,"OE"
"1088","OE2",6100,106.19716541186,"OE"
"1089","OE3",6100,97.6389275199555,"OE"
"1090","OE4",6100,121.571907447219,"OE"
"1091","OE5",6100,139.576581442804,"OE"
"1092","OE6",6100,181.067035191529,"OE"
"1093","WT1",6100,88.9089597102156,"WT"
"1094","WT2",6100,68.602254416466,"WT"
"1095","WT3",6100,136.030298820656,"WT"
"1096","WT4",6100,104.793876275072,"WT"
"1097","WT5",6100,84.457235722165,"WT"
"1098","WT6",6100,113.611382510992,"WT"
"1099","KO1",6200,96.4520499824359,"KO"
"1100","KO2",6200,120.611970832235,"KO"
"1101","KO3",6200,84.4675511881271,"KO"
"1102","KO4",6200,90.6201967052345,"KO"
"1103","KO5",6200,69.1610711689732,"KO"
"1104","KO6",6200,118.962881352785,"KO"
"1105","OE1",6200,198.379522113846,"OE"
"1106","OE2",6200,100.854799523537,"OE"
"1107","OE3",6200,90.8656823672354,"OE"
"1108","OE4",6200,118.530030280044,"OE"
"1109","OE5",6200,141.052832431877,"OE"
"1110","OE6",6200,191.693928030001,"OE"
"1111","WT1",6200,86.5430508901957,"WT"
"1112","WT2",6200,69.9990895019576,"WT"
"1113","WT3",6200,134.563683208245,"WT"
"1114","WT4",6200,110.156523134589,"WT"
"1115","WT5",6200,86.0405670977648,"WT"
"1116","WT6",6200,123.734171103371,"WT"
"1117","KO1",6300,96.4731046887533,"KO"
"1118","KO2",6300,117.40172153696,"KO"
"1119","KO3",6300,79.3682534984822,"KO"
"1120","KO4",6300,85.2741491921622,"KO"
"1121","KO5",6300,64.6962747073264,"KO"
"1122","KO6",6300,109.287059575077,"KO"
"1123","OE1",6300,185.152357671997,"OE"
"1124","OE2",6300,106.952303961196,"OE"
"1125","OE3",6300,91.5114960019921,"OE"
"1126","OE4",6300,124.519209652827,"OE"
"1127","OE5",6300,141.031745467725,"OE"
"1128","OE6",6300,182.990926526999,"OE"
"1129","WT1",6300,84.9543656569462,"WT"
"1130","WT2",6300,68.4914959412447,"WT"
"1131","WT3",6300,129.779678640796,"WT"
"1132","WT4",6300,107.72445988492,"WT"
